單位名稱,lon,lat,編號,電話,地址,縣市,鄉鎮市區,鄰里
康泉藥師藥局,121.482324,25.086777,5931142849,(02)28476990,新北市蘆洲區集賢路２２２－４號１樓,新北市,蘆洲區,樓厝里
愛佳健保藥局,121.462187,25.083894,5931142858,(02)22825835,新北市蘆洲區長榮路７５號１樓,新北市,蘆洲區,忠義里
喜健康藥局,121.457502,25.086557,5931143015,(02)82815329,新北市蘆洲區長安街２６０號１樓,新北市,蘆洲區,成功里
躍獅蘆洲藥局,121.457292,25.08655,5931143088,(02)82824906,新北市蘆洲區長安街３２９號１樓,新北市,蘆洲區,成功里
新信義藥局,121.478283,25.086785,5931143104,(02)22885256,新北市蘆洲區信義路２６０號１樓,新北市,蘆洲區,信義里
杏一蘆洲長安藥局,121.46065,25.081792,5931143131,(02)82854278,新北市蘆洲區長安街１２２號１樓,新北市,蘆洲區,忠義里
柏康藥局,121.463894,25.079357,5931143186,(02)22812081,新北市蘆洲區長安街３０號１樓,新北市,蘆洲區,九芎里
吉安藥局,121.458133,25.08433,5931143195,(02)82815600,新北市蘆洲區長安街２８５巷１號１樓,新北市,蘆洲區,永康里
德泰藥局,121.433583,25.066741,5931150163,(02)29095927,新北市五股區成泰路１段９號,新北市,五股區,德泰里
宏安藥局,121.438166,25.083691,5931151302,(02)22915932,新北市五股區成泰路２段１３６號,新北市,五股區,五股里
陽光樂活藥局,121.43833,25.084357,5931151606,(02)22928799,新北市五股區成泰路２段１０１－２號１樓,新北市,五股區,五股里
陽光健保藥局,121.43354,25.089727,5931151615,(02)22922400,新北市五股區五福路５４號１樓,新北市,五股區,六福里
祐康藥師藥局,121.434001,25.089229,5931151660,(02)82921335,新北市五股區五福路３６號１樓,新北市,五股區,五福里
五股藥局,121.436255,25.079675,5931151688,(02)22951150,新北市五股區成泰路１段２３５之２號（１樓）,新北市,五股區,德音里
泰林中西藥局,121.433343,25.061436,5931160105,(02)22978367,新北市泰山區泰林路２段２０６號,新北市,泰山區,福泰里
健康藥師藥局,121.42643,25.046,5931160132,(02)22972121,新北市泰山區明志路２段３２３號,新北市,泰山區,泰友里
日泰藥局,121.432275,25.061941,5931160141,(02)29095989,新北市泰山區泰林路２段２２７號,新北市,泰山區,山腳里
善耕藥局,121.425645,25.045158,5931161282,(02)29086656,新北市泰山區明志路２段３６２號１樓,新北市,泰山區,明志里
北安藥妝藥局,121.429193,25.052601,5931161344,(02)22967199,新北市泰山區明志路２段６１號,新北市,泰山區,義仁里
台灣藥局,121.431915,25.060021,5931161353,(02)22971969,新北市泰山區明志路１段２８２－２８６號,新北市,泰山區,山腳里
仁安藥局,121.424219,25.039057,5931161433,(02)29015586,新北市泰山區明志路３段１７４號１樓,新北市,泰山區,貴子里
立赫輔大藥局,121.430352,25.039715,5931161577,(02)29060306,新北市泰山區貴子路６５號１樓,新北市,泰山區,貴賢里
存明藥局,121.389757,25.07869,5931170012,(02)26011618,新北市林口區中山路９１號,新北市,林口區,西林里
麗園藥局,121.376765,25.070246,5931170129,(02)26009405,新北市林口區麗園一街６巷１－４號１Ｆ,新北市,林口區,麗園里
林口啄木鳥藥局,121.384079,25.075515,5931171313,(02)26027547,新北市林口區仁愛路２段８０號,新北市,林口區,西林里
康旭藥局,121.375129,25.071397,5931171411,(02)26007808,新北市林口區麗園一街６巷９號１樓－３,新北市,林口區,麗園里
長康藥局,121.390173,25.078943,5931171528,(02)26012661,新北市林口區中山路１６６號１樓,新北市,林口區,菁湖里
茂晟藥局,121.378187,25.084762,5931171537,(02)26020593,新北市林口區文化三路２段３２８號１樓,新北市,林口區,湖南里
蛋寶寶藥局,121.372513,25.075952,5931171644,(02)26097371,新北市林口區民有街１５８號１樓,新北市,林口區,南勢里
一家好藥局,121.379406,25.082933,5931171680,(02)26028270,新北市林口區中山路５００號,新北市,林口區,湖南里
林康藥局,121.369526,25.072254,5931171724,(02)26088869,新北市林口區文化二路１段２２２號１樓,新北市,林口區,仁愛里
長欣藥局,121.389349,25.079085,5931171733,(02)26013171,新北市林口區中山路１８８號１樓之３,新北市,林口區,菁湖里
全球忠孝藥局,121.370845,25.070283,5931171779,(02)26092139,新北市林口區忠孝路４９７號１樓,新北市,林口區,仁愛里
泰臨中西藥局,121.364207,25.072862,5931171788,(02)26087538,新北市林口區忠孝１路５號（１樓）,,,
信東深坑北深藥局,121.60557,25.001711,5931181159,(02)77092976,新北市深坑區北深路３段１０３號１樓,新北市,深坑區,萬順里
健康小站藥局,121.618358,25.003735,5931181195,(02)26629568,新北市深坑區埔新里北深路２段７５號,新北市,深坑區,埔新里
怡恩藥局,121.620909,25.00282,5931181239,(02)26620285,新北市深坑區埔新街４１號,新北市,深坑區,埔新里
碇康藥局,121.65566,24.995847,5931190514,(02)26634229,新北市石碇區潭邊里石崁２４－１號,新北市,石碇區,潭邊里
富康輝藥局,121.504949,25.256236,5931211063,(02)26363836,新北市三芝區中正路１段８６.８８號１樓,新北市,三芝區,埔坪里
醫有堂藥局,121.566175,25.289983,5931220017,(02)26382836,新北市石門區中山路３２號－１,新北市,石門區,石門里
八里藥師藥局,121.405178,25.151508,5931231181,(02)26101212,新北市八里區中山路２段２２６號１樓,新北市,八里區,頂罟里
龍米藥師藥局,121.450585,25.130454,5931231190,(02)26185812,新北市八里區龍形一街５號１樓,新北市,八里區,龍源里
金宏仁藥局,121.638392,25.221067,5931270044,(02)24982402,新北市金山區中山路１９０巷２號,新北市,金山區,和平里
躍獅五福藥局,121.639811,25.21912,5931271103,(02)24081608,新北市金山區中山路９９號１樓,新北市,金山區,五湖里
萬里藥局,121.6903086,25.1784668,5931280013,(02)24922235,新北市萬里區瑪鍊路９０號,,,
北海岸藥局,121.6905699,25.1786405,5931281074,(02)24922022,新北市萬里區瑪鍊路９８號,,,
均康藥局,121.287452,24.987256,5932010560,(03)2170172,桃園市桃園區中聖里國鼎一街２７號１樓之４,桃園市,桃園區,中聖里
宏偉藥師藥局,121.28314,24.989688,5932010659,(03)3698551,桃園市桃園區上海路５５號,桃園市,桃園區,龍岡里
泓德藥局,121.297892,25.016957,5932010855,(03)3150992,桃園市桃園區中正路１０８９號之１,桃園市,桃園區,同德里
大愛藥師藥局,121.306971,25.00095,5932010908,(03)3376771,桃園市桃園區中正路４３５號,桃園市,桃園區,永安里
幸運草健保藥局,121.299352,24.993164,5932010917,(03)3379977,桃園市桃園區縣府路２８０號,桃園市,桃園區,光興里
維格藥局,121.297411,25.010485,5932011147,(03)3016639,桃園市桃園區大興西路二段１２９號,桃園市,桃園區,中寧里
大興藥局,121.313291,25.015788,5932011316,(03)3266868,桃園市桃園區大德一街９６號,桃園市,桃園區,寶山里
新生藥局,121.312618,24.9949,5932011361,(03)3354011,桃園市桃園區新民街４號１樓,桃園市,桃園區,民生里
家福聯合藥局,121.29394,24.990935,5932011370,(03)2289492,桃園市桃園區中山路６２３號,桃園市,桃園區,中平里
文安藥局,121.303241,25.006848,5932011503,(03)3558999,桃園市桃園區中正路６９９號,桃園市,桃園區,長德里
必安藥局,121.310997,24.997049,5932011512,(03)3324010,桃園市桃園區永樂街６４號,桃園市,桃園區,北門里
郁祥藥局,121.315598,24.997215,5932011610,(03)3335495,桃園市桃園區成功里春日路２１６號,桃園市,桃園區,成功里
明光藥局,121.316924,24.996889,5932011638,(03)3380427,桃園市桃園區中山東路１１７之１號,桃園市,桃園區,成功里
正安藥局,121.315796,24.992651,5932011692,(03)3329461,桃園市桃園區東山里安東街５８號,桃園市,桃園區,東山里
健安藥局,121.311593,24.997472,5932011898,(03)3344624,桃園市桃園區北門里民生路２９５號,桃園市,桃園區,北門里
長鴻藥師藥局,121.301893,24.99905,5932012359,(03)3324728,桃園市桃園區中興里永安路２７７之５號,桃園市,桃園區,中興里
聖昌藥師藥局,121.297478,25.018982,5932012402,(03)3266654,桃園市桃園區莊敬里中正路１２３８號１樓,桃園市,桃園區,莊敬里
吉生藥局,121.314141,24.985368,5932012493,(03)3626220,桃園市桃園區延平路３２號,桃園市,桃園區,大豐里
悅藥坊人文藥局,121.294819,24.964674,5932012573,(03)3761688,桃園市桃園區桃智路６號,桃園市,桃園區,中德里
桃園大興藥局,121.298427,25.011825,5932012813,(03)3013222,桃園市桃園區大興西路二段７６巷３號,桃園市,桃園區,中寧里
天濟堂藥局,121.323058,24.976227,5932012902,(03)3614983,桃園市桃園區桃鶯路３８８之８號,桃園市,桃園區,大林里
南門藥局,121.308273,24.990465,5932013007,(03)3335395,桃園市桃園區南華街５３號,桃園市,桃園區,南華里
仁悅藥局,121.311422,24.994882,5932013114,(03)3361718,桃園市桃園區中山路６８號,桃園市,桃園區,中和里
桃康藥局,121.318447,24.984953,5932013123,(03)3641815,桃園市桃園區桃鶯路２０３號,桃園市,桃園區,雲林里
龍城藥局,121.269826,24.979989,5932013203,(03)2170662,桃園市桃園區龍壽里龍城五街６０號,桃園市,桃園區,龍壽里
合豐藥局,121.31756,24.996731,5932013338,(03)3394007,桃園市桃園區中山東路８２號,桃園市,桃園區,成功里
桃園中正藥局,121.307819,24.999589,5932013392,(03)3381600,桃園市桃園區中正路３７３號,桃園市,桃園區,永安里
欣立藥局,121.278362,24.992747,5932013409,(03)3792001,桃園市桃園區龍安街１８１－１號１樓,桃園市,桃園區,龍安里
新華興藥局,121.303795,25.005963,5932013605,(03)3267777,桃園市桃園區中正路６６５號,桃園市,桃園區,長安里
金安藥局,121.307648,24.992623,5932013650,(03)3398088,桃園市桃園區南華街１４８號,桃園市,桃園區,南華里
桃園民光藥局,121.304942,25.0041,5932013721,(03)3364888,桃園市桃園區中正路５６９號,桃園市,桃園區,長安里
桃園寶山藥局,121.317456,25.012915,5932013749,(03)3250562,桃園市桃園區寶山街７２號,桃園市,桃園區,大有里
經國藥局,121.305352,25.017511,5932013874,(03)3151959,桃園市桃園區經國路２００號,桃園市,桃園區,新埔里
桃園大有藥局,121.317999,25.013997,5932013883,(03)3460793,桃園市桃園區大有路５５６號,桃園市,桃園區,大有里
益壽藥局,121.290307,24.990941,5932013918,(03)3693100,桃園市桃園區中山路８２８、８３０、８３２、８３４、８３６號,,,
康橋藥局,121.289447,24.985184,5932013963,(03)2173588,桃園市桃園區國際路１０２９號,桃園市,桃園區,中泰里
力行藥局,121.302694,25.002061,5932014013,(03)3391368,桃園市桃園區力行路９８號,桃園市,桃園區,長安里
奇美大藥局,121.30139,25.005133,5932014040,(03)3587727,桃園市桃園區中正五街１８５號,桃園市,桃園區,長安里
桃園南平藥局,121.298858,25.01855,5932014059,(03)3165222,桃園市桃園區南平路３０２－１號１樓,桃園市,桃園區,莊敬里
佳赫藥局,121.269414,24.979021,5932017069,(03)3701037,桃園市桃園區龍壽街４８號,桃園市,桃園區,龍壽里
榮生藥師藥局,121.31177,24.996971,5932017096,(03)3396120,桃園市桃園區民生路２７５號一樓,桃園市,桃園區,北門里
立人堂藥局,121.300857,24.99164,5932017103,(03)3372239,桃園市桃園區中山路397號,桃園市,桃園區,泰山里
全安藥師藥局,121.290071,25.018739,5932017112,(03)3023107,桃園市桃園區寶慶路４２９號,桃園市,桃園區,中埔里
達安藥師藥局,121.31684,25.01602,5932017309,(03)3583582,桃園市桃園區大有路６４６號一樓,桃園市,桃園區,會稽里
保安藥師藥局,121.305814,25.026901,5932018520,(03)3578722,桃園市桃園區春日路一三七二號,桃園市,桃園區,汴洲里
新永安藥師藥局,121.299387,25.000815,5932018539,(03)3471180,桃園市桃園區永安路４６６號,桃園市,桃園區,長德里
五代全民藥局,121.310663,24.994244,5932018548,(03)3355001,桃園市桃園區中山路九十七號,桃園市,桃園區,文昌里
品一藥局,121.311821,24.982609,5932018593,(03)3638510,桃園市桃園區建新街７６號,桃園市,桃園區,福安里
滿庭芳藥局,121.30644,24.990732,5932018931,(03)3379496,桃園市桃園區三民路三段２８２號,桃園市,桃園區,南門里
均安藥局,121.317708,25.01271,5932018940,(03)3581695,桃園市桃園區寶山街６１號,桃園市,桃園區,大有里
大一藥局,121.29463,24.991196,5932019045,(03)2171836,桃園市桃園區中山路684之一號一樓,桃園市,桃園區,中正里
慈安藥局,121.298982,25.000863,5932019116,(03)3369599,桃園市桃園區永安路３８３號,桃園市,桃園區,中成里
馨丰藥局,121.303676,24.99128,5932019152,(03)3319628,桃園市桃園區育樂街23號1樓,桃園市,桃園區,玉山里
同生藥師藥局,121.302599,24.998702,5932019330,(03)3349791,桃園市桃園區永安路３１８號,桃園市,桃園區,永安里
正欣藥局,121.304505,25.027071,5932019901,(03)3174677,桃園市桃園區莊敬路一段三四二之六號一樓,桃園市,桃園區,汴洲里
元氣藥局,121.318302,25.007898,5932019929,(03)3332201,桃園市桃園區民光東路一Ｏ九號,桃園市,桃園區,福元里
力美藥局,121.299194,25.000664,593201A195,(03)3334191,桃園市桃園區永安路三七七號,桃園市,桃園區,中成里
康泰藥局,121.312731,25.011359,593201A284,(03)3588299,桃園市桃園區大業路一段三二三號,桃園市,桃園區,大興里
藝文啄木鳥藥局,121.2963421,25.017198,593201A604,(03)3467698,桃園市桃園區中正路１３５７、１３５９、１３６１號,,,
